raid_id,ranking,amount,tx_id
1,824,150000,fe4ebe5a8fd88d2e8c4d83d5b535daf19b6d56e64b6476333263c2b752f88b40
1,825,150000,8864db34bdeef62a4fe06b4ed52aa842f8f93d6e11c3a87092bdb3f9b7e49fff
1,826,150000,eaea31c126bee07d3f29e2f0023333f3a25d3b3c2fb359490633b23042d53d43
1,827,150000,258822a20f5a6e2fe6b28295828fa47819dbac152ae1ab8d02957688d02f4001
1,828,150000,60aa56fdcc7fd1aab9ee592fb8597701804a8eee02a1c0d92669fd06471a5abf
1,829,150000,2b0de031eb48b442354ec68a5f1c292489e6807d9613b62668e48365dee0d1f4
1,830,150000,ab5f5f11c12b133f979897b273ca34ffcffb93193d26d2cea94f641f3d593d5c
1,831,150000,e6cc1afff39ee7df05f89ce8900cea7a8573fc1b70689eb03268b26b7310cf6c
1,832,150000,624cb1cbd18aadba31788c4b8e1cb045952d2b7e7bab312fd661d6ff2b8e23c4
1,833,150000,2c910ebaf8f474c39d9a07e6961bb3050857cf439f175d7ed3e8b09fa7bb8547
1,834,150000,ae3c6c71bae53c2d95269990f236fae63966685071234ff8fe423d241491f8d5
1,835,150000,583b4baeaa629a8f3eb2d82520b0710adf4907d14056f6d13308eca7bf37639c
1,836,150000,449cf8323a841de0be4dc062c54807c6138dff21d15f85e4149e1b7f5b84b09c
1,837,150000,4531ec00f12ed89b8165b4de43c6f6ad355d1e21f4a32b9b9af8db000d5c766a
1,838,150000,c8f1c9e35a9945ce4ac4399f9f8f361269ef6e07dd1e30313febef8dadb0f083
1,839,150000,725ca335d69748bb809a18c8a90d7f3600d8fa24dd303be87af25090c025c6b6
1,840,150000,2a163344c1042f70b87dac7f06e1f7a981a72e8bf2a5f717f044fbce74ddf7ac
1,841,150000,3901c9c0eaa70873404064206a5e8b71a79e363f58e9a7683a67c6c11da6ba30
1,842,150000,9fe7cfa896cb9e2e02617a6d50c3f4862f5db6c48e6637035d46fa0ca60e07d1
1,843,150000,29324a5698b67105adf3ee052cb7f26d4adcdd828fbb9ca90a8dfa341bc0b615
1,844,150000,84a400b324e0034595c86e3575964fefd2b28eba0f1b7f56edbf31a9d62e38f7
1,845,150000,8b720c59f330641c5cd7e83764136e7623e549b4c2ecddbba25b7351b29b19f1
1,846,150000,4228c3dd51c703ab14424860ce54defeb08325f9f17168018f3596629f4c4070
1,847,150000,8907777d5309b7f6c6410141930f303372e2c28e485c36737fac60cd60ccd60d
1,848,150000,c4afda021e7d57f1ba433185c5d602b64a4131d684004c952b1d2d571700a071
1,849,150000,6f3213a0ba8b0f2c5b09d8647f61bcd3054b688c3392a825103ba4d393c7117b
1,850,150000,490ff2f8e106aeef54025cb28a707f8001dbdb0c6320573ca3191e04a16181ae
1,851,150000,e1112ed581b6b84a37e6d0f130ff55428d66c995c4a6af88bdbd279381a9b086
1,852,150000,ccf96bb12e3236103e24d82d142fde65a9cc4d878869290fa233fa79cc10ef3a
1,853,150000,b3d0ef1249cf5aefbeb4789018b4f6acf7171e71273d7e733386cf256f7ce291
1,854,150000,f0adb29d81664b51078c1b6012ecc4839c86ab75356feb09f6646153a0ec0c25
1,855,150000,18ed9a9b70034e7bf6f2cf7b0acea032b92954b2300bd2b14c0ec5803b060aa1
1,856,150000,3de6f81a84d9469e82a8a478702051ab3117f068040e34af60617bfe4039184d
1,857,150000,8a125a6cb46846a0b1a49881fbd649d241f5364be3354ee8fa6425515a67b835
1,858,150000,4a2b5841c14af09c3b24bc5ab5a2ae019990f9a1abe0b3a46621b1ed1b9a90bb
1,859,150000,c5f83805add0f862c4fa5a8d02c961a440276858f05ce29def83be97beb25c00
1,860,150000,c85f9c98cb82672ba4707968228d185bc49d443ecde70b1a0fff2d7de485fc4f
1,861,150000,27cd90605e8af5c04433cff727cccad87eee7b97714d42fc24ccc527a510a2c0
1,862,150000,0b6eb63783e7d75f5e7f23d3a1e1e6d4ca54a452a8ecd19bb77a4ca23f94ce6e
1,863,150000,724d9d45166d66638fbc89a9f3f3d28c93182f325d8a61924c96472ca146bf10
1,864,150000,71cf7bcf76913658f45c4d6aee0bef198560b761801b32ec01d2b4d9cd5e1797
1,865,150000,b6c642d16a0203f429eac5bc5077a53130dc703a0de1aa5b33e4fc0775011906
1,866,150000,4102204d88b41761a41fd709e4160ed36b1565ccbd201b4422bb913e460a0f49
1,867,150000,78bcb86339f3bf170cfbf638b4d552f62df644e9a6775901027a9123abe129fc
1,868,150000,16bcee5f56f612f67cb16cf400b68a45120772f370fdc372d711f3470f655c2e
1,869,150000,4529e29e7809d2375088b512cdf00659b72b368bed6fe7fda8c152eb67f8b4b7
1,870,150000,8e390604225dfe383f5c6fd61fcf941407055dec97dfeeac2c6f5beda44cab43
1,871,150000,52e390f89c31fef062e85dc92144743ee6ecc13bd0950a6dd8233117df461a27
1,872,150000,bb81a543185c2a647c0dc002fa203a1c1085543e28a05e4b458152afe2ee8700
1,873,150000,119d324e7ae12a60076e83053bb96733a33bc14091cb71cbbd311993c2020471
1,874,150000,65aa23b54fd90e44f7d2e64020e52b828282572e452c24d4e210e227c686b22f
1,875,150000,2e5688421c97d234c31188b28b63d05a30602dc407b51da01f3ea2ad5f0dafc5
1,876,150000,1e73cf6bce6fd6b091fdf63ba0a884f77377fb1e4cb8a7bc939abf9f844808ac
1,877,150000,3e510d1fbc6434579ca0e20c4a945c41a9ec6ed4a9520020f69f47ad554074b2
1,878,150000,77f4604fb6022593a04ec2912954fce123d7ff2d138d8d2f3281aacc059c6192
1,879,150000,533d07d6724bab936d449c9bfa14d04b3c9a1ca6faebbacf28ff354626cf765d
1,880,150000,3b75217b59deb29884042483771234f73fdc1b43e790cbc5778d0184ad095947
1,881,150000,f306869b6b44128faddb0a9421361f3623b2fe177bead742a16224f2aa38dcf1
1,882,150000,6ea6ab220b2ac7487b4662f7867b5d250dee699a3256238a4bcaff23c0e62a13
1,883,150000,ad1d912347bbeb5026826f66a736a059d072955efa1792f500a236c80271689a
1,884,150000,c4916b0effc48cecd5db0c9fa9cf9bee7061e881e582641fd82ad5cdb7637602
1,885,150000,c523fd43e19aa8c13cee2e2510f3b10b57447e729394494e14eabd20480ce724
1,886,150000,466bbf98756cef902ec5e189aa2491c2940133974709887d8e1529853cb74b75
1,887,150000,7ea55a17a9eb30e4a073bce5aeb747a56df917981db7cc95de2ba17afe6c6221
1,888,150000,312efb55f4e6ec8854e928a3b037310d956098fad9fa550e1b7f303cd5d4dfcc
1,889,150000,16e6b7e0f52d96364639259d27cacd6a8272ecdf9140681f6c5a060bf84b74d5
1,890,150000,0d2549b59a8ce1fc3bf69f3cb3b99804a0032b165efcbcc87270e32ddc35664f
1,891,150000,75df39263471a0c9782a5d4e43cae4e149f36499306b9a4f31dbb90cf4d053ca
1,892,150000,b3ea44b0faa84f382273e84d3a68c2b13c1ee024fd137213a318824a7b1bed91
1,893,150000,e2281182fd102fbb8206b67705b44c07c1b541d372cfa82701313cff471e73eb
1,894,150000,239550e00029857ca4ce19e1daaf4f4381210c44fee41401cdc67f2ab2955fc2
1,895,150000,f5b0fffe5ba8610edd794486e5e4efe0674ee3bff3c7a0b121716c304a03da40
1,896,150000,704579249ec19f140c70d6fd25dd83706d5cc090cc935352ed3820afb868af3d
1,897,150000,1215ade8cf88a4df4a1d953375937f991405d70ea7381d129e2546c124ab4141
1,898,150000,fb165f0095a623ccaacc5deeba51f6c4ab6d1c79ba51665122e4c0bf2232355c
1,899,150000,e955b8b07c9cc74e4e22bca75f0353f2d699a81336fa4665f33e1553bdb3b2bb
1,900,150000,7a64486f9b043ac0ecbfef386e5828db84bcb42faf7cce395cd8744e15ca5537
1,901,150000,862f0ee7971318d101b77c61b387e223202e56a5d2e63ffe4c57afc693eb3a8c
1,902,150000,1497326a985cf4ed1437bd080b5c8c31dc25a97410849b6f873702680f10a8b8
1,903,150000,18138afdfcc6f1276525441dc894a7ca7abafb6fd421e3343af58065ac882271
1,904,150000,fd49787ad8e453b0f93f648d1a88bf56f99594a4b83aff21779c5c24b501e3db
1,905,150000,9566dde4d65a29e4e67b4b9f8121a8be0b46390a2845cab88bb836ed33d3b05f
1,906,150000,a67f43ef2151c8378e88a07fc095abac116a9846c7a2cd0a1689a7331cda0a2a
1,907,150000,12eefe0f3f7d80d942b16b3157e153b4f2325d5819eee72f8b3473f5495ed054
1,908,150000,55474d334c7e5f4df153c51961f28bd44238bf0da540940e3df73ced473795d8
1,909,150000,05ea9b3d299a740a7f38b69b62905a36c295cd5623f6a837a588c1c6103dd060
1,910,150000,b0eaa682d155972e6a5e45d8adc9b00ab937501acea7e29245f53de6b54bca97
1,911,150000,ea2d103cdff579a7cc3022b478d150caaa60afc76c068523fd58f07fc97039b0
1,912,150000,e05ce69ad71210f189078136761416b06c4a7ec08871e17299610b8bd1af3ac0
1,913,150000,c005fe3c0aaa6d27dcca4e307e503fd4dd98113f764adf7ee71d6ab0c5173960
1,914,150000,af3bb4dd5c38b995bc88ea544492c320de08604c6584d99475787ff635ea24b7
1,915,150000,df3193ba000dac165c742a02b77dd4acbbba8908673fe587db070d0a9d6e18b9
1,916,150000,8cffdd707f3b2bc9f6c82b5ba9ff2108aa8434f539d16ae4d838d83ce603fe81
1,917,150000,25e080075a14ecb92b01491b0f6c8c427d7a4dca12d365000b324a5a6364fd60
1,918,150000,10c32a6dd532a39ffab3fdfe290e6a6d27eb093b8dfb1085f7285cd7cb4a6c9b
1,919,150000,f032b642ac026b2fed16c028a7082dfac27bc50f539af1a790c16b82e6eda5df
1,920,150000,9b5cd8225b805928fca2b7b2e64ce2af10ad7620cb805ab01cbc11401e24c3fa
1,921,150000,d6c10f5f08cb0103cf7ca2f251769e1fdf17c27fd2500144951c478a0e7eba2b
1,922,150000,9a6ef93b4b22c0a0c1aab0c90a3b06a37122b867496815d5eb037459a3583915
1,923,150000,f55741e63d7c488965eaf897ffbd1a9ad6d195698e22f2caaad49d80fe9bafa2
1,924,150000,f633f6ee9c71231b26659ea16985bb233e9a0c214a5eba22b5a9b0b02ff88038
1,925,150000,99419b489cb2f97ccfc5aabe2ec257218b81193556a892a93d8e8a0e74ac6956
1,926,150000,d2ebe8f1a87a1a5714f025b0f9765b360d8b78a1d379764a6ec30266056ef2cc
1,927,150000,06a4fc8de33be32ac10fc6ddb79e07e1b444d9f1161b9b6d36eb0b98a539dbc9
1,928,150000,a1581351e8d645d188feee1d4aca43df76d0fb04a364de2d2ce1f89021fcc161
1,929,150000,f63063015884175f3105cb4e6c1f432576c3a40fed8d7d3aa1a4ab2854940fa6
1,930,150000,a7c70bfb0be9f9b0e9493b53c280a0093dba22cb7a54ef184887d7da5986ad51
1,931,150000,aa5db5fa1501977e02f607154d19745e90923c5e1c288e46bbd89d91ad0950d7
1,932,150000,5d2fd6affd32b5df434e7e435a240dca0f5e93d342c350d2f1358f005fb1e45d
1,933,150000,aebba1274647ad5184da17d62ab78625f1080f71b389d8ace0ecbe0096267665
1,934,150000,9fa8e3f906f6790eb84299cd438449183bb09e63fe6918a4c223d9adb65ea416
1,935,150000,d4fbc69a0aa7091dbb136490f6bb32a58490378de7a52739c7c3791c2a63bf14
1,936,150000,474cc9b71d257ceba4805e62372e6e4ae146405f472b102a43fe513a247e1209
1,937,150000,41cd48d000f41356f584b091ab608d7e0dc227f5a3ad2b89b47cb181d7a9f9ab
1,938,150000,9010d154bdb0ad95b64c438e45ebe176fa3f1458feba113a0ccc5c8ce19c7eaf
1,939,150000,946ed4eac641b5388ff78825a7ea831c9d1f39020bd19962780ee37f835a6b42
1,940,150000,c12c19175383d6cc58c2e30b2e6c4f9a7780cc5f7f1a82fe507dd3deda7a5eb2
1,941,150000,d69269191c289c799467dc7c5b6a97889776067f37c5b226d6f8fe425632fe60
1,942,150000,fab2aa60428dff1276047eb08b9d30995cbeaf408745b939f1f5b35ff14dfa26
1,943,150000,afd6e57c1be1fed1fe3f8cb7cdc3ff639b316869c45b35a6a4df5d75c516e5dc
1,944,150000,6c964e74459d548b19cec739b499c9521b396b66a6de5462423d7a7bfb0c4e3f
1,945,150000,c96c65a6ced3e390c19e0ebe31b0f141bc6675e3e949fca6b9718ec48d281a21
1,946,150000,2dc436f0e98af7f1487d2a1f56a6ad1141c2fc86343b83b3cb195f8473ea824c
1,947,150000,b6567a13745af6157dcbb29e7dcecf6ea4f08f7ad677d215d189300b96fae479
1,948,150000,b7691e82692e2c33d50c196d2a957cd92a1824eb2ad84b7de5847ae0ff2d53e9
1,949,150000,dbd864c874bea2b991b44799194788b9e80e27bfa54cc4f83e142dcd1f17505d
1,950,150000,565b80b3bee5f28802924d3254723fa41dfe5eb98b7aff4b4e834455fd3de504
1,951,150000,eb150aa2232a3596af43bcb5cd9925434282bff381a5045d9946b9bcce0eb48a
1,952,150000,8d517dc7fa5e00e69151ff078300d7c2e5f8fdcd33453e4c907fa3d1f7c1b929
1,953,150000,0b2d55d6ffd2ff9c254d7c9fc6c95293a9bc1a3341ef9b3f746b834f90b8cdd5
1,954,150000,4a99b2d49e355f4f3351776a68f1e0d3301605dde55b8f4b77abc63b46d6adbb
1,955,150000,da3f0500a8cd79d94b76cb3ef56ca4034cc52be2e040d840de31e0adf684a0ab
1,956,150000,9b0571e2f33e2dcc5c048708e584ded7c34c7be7d59c2c1919c0825c1e660d6e
1,957,150000,a4659e26e0415b4787eb6f923aeca1132aa0c4abf468b7f2cefd78fb521704c1
1,958,150000,197db6cd2bd53aef4c8d057f778ae1fef940a26f960a7e1423be673fd0bfa043
1,959,150000,3202d0c6e437cec3c5ee1deeee4fff131ef907289bf4348a8e2a9ef315329b02
1,960,150000,b5e64975a46bbd4c9218cd8b13b67e20414df2593cf0ae72d6d70c253101844e
1,961,150000,c8c3d939b304a8fd79ebdca4fd5c9a8bde6bc665c13c655d0c698dc6ebc79f95
1,962,150000,b1ff6804a7f3af55e964635cc537f1c19938717f97d5dab0a0032234a5c43857
1,963,150000,34ae27999af03977db6174629590f43b4cfe7292987ce90accab330cc2d89bef
1,964,150000,2109510dada176567d803fc1123c181b47f7c8f1b1b2bfb6432d003115563386
1,965,150000,ccb25fef2757907e55e118f5d277f98fe29c6485f77a5bc458e99462d67d74af
1,966,150000,43261428dadfc8ef7bd1aed8fefba1ed74d1fa35e9396c546be3568ff83dca24
1,967,150000,ff3de3741672bd0f793c206faf2856f092fd3113374f14225c541ef7e4a156ae
1,968,150000,ef5ea065317bc14474538bc049e1501b9023c545dbbc4d5c06355a210f52a7c4
1,969,150000,3e43c88a63b2a0b046ca47bc694cb9d5236dfeecf6505686cc939ca83102364e
1,970,150000,e36505b048240835b5e49b788f34f61bd845dac9685423ef9d4af042134ab077
1,971,150000,aed16ed5d924900cb871501713a11d2bb9357324f75a4d1fb5a1c082e782b61a
1,972,150000,77023d44caf0c412438d2f744744760fef39887eace6a5e15fa4a714248e8211
1,973,150000,502cf72576ce11026ac4aabe6735cf64e9e4ca5d4a24bea9671d8fffdb3184cd
1,974,150000,9a74c8e72a0bf26382e8ee97a5238254aeb9a925c8bb4e9015078aa1bae39e2d
1,975,150000,a51b96fe4f4edda5c6533160187c2bbb78966b3f46485b6a90c82190e4670e9d
1,976,150000,0f9d8c8be4d7266d33d649f512a5c742022f6aa56c17a4525529c4bb70afecdd
1,977,150000,a240623b948dee9e564ad20c8b6e6bd455be2107e85ea9d0df760d21831e008f
1,978,150000,4690a8e680f8133d6f558d4676b82ff844011380870c085be6186b1933c8a7d7
1,979,150000,34e9eee346551e85218a454eaca371fb98769029a4675e165463e6c4b6413535
1,980,150000,81e571e17ef3791f81d29f6788f90463007506a67c2922504b0b39d9a100d658
1,981,150000,2f596f7d18f2d211d79ba91ed0c5b0fd0acb72e3972abcd723463a2665a0c30e
1,982,150000,5264e486260df38584d8908c20c10f5485c3e4543de7f0973b850bf623dd0cd2
1,983,150000,73ee30a5d831c7b54e8c8d38d2eeb35ae1d1da714d37fbff974bdffdb7d94265
1,984,150000,6e428c0534bcc7fe3f1892865ac45f2f7e20a6dbcf89e32d920db5b06021b907
1,985,150000,3d18f61ae57cc0809089b18d0930fd4eeb2b18c65e51c27c35e0e8ce984beb35
1,986,150000,323450bf9e23ade564ef6c3d1e8d564aebecfa47f5658bf9001059127d97c70e
1,987,150000,7be3d95b8228271e21ca5f47293efc0985b74414dd67150fc081f9bd754464ce
1,988,150000,c48bee1cc3b690938831da8cea22f340cf2c15bf3dbbd80908d19f8351a38cd9
1,989,150000,048c7b64b48d35ae896c31adc161c3c643809c7a8048f2c3c482db31c4aca539
1,990,150000,8fad0cb60c69488482ff3e7ae279059a74689fd721499ad52404a3f44db810ba
1,991,150000,8a70ee21364803089e908d268c6cb77a9851c340c7bc907d824e1462257ee463
1,992,150000,e3a9fb1925ea3c432c2f0d92c04a9ca588e8212969f23f6543c8fb04fd741909
1,993,150000,dc06d3c3d4e9a0f3bfd4e6de0cca84b44180ace7e7aac52a0655b4b0c2a6f3d8
1,994,150000,01b2f98331888431ac3268dddc0e6d2c2b72a0474fcb743694e239dd7b7edd7e
1,995,150000,bb9209e73e7cbee023483ea321183aeaa9755c00be2304f7ceaf0793a50d0efe
1,996,150000,dfa676e248a11bb8410da7027f794acbcb08157c5b9607d25abb7f1efa9cf1ef
1,997,150000,e6397c071502abccdc1c06ca267faaf481bae104614da145d1f1de1bdec1ccb6
1,998,150000,d0f1079e588ed8e520e2f8586af8f16ccf7cf19f518996a67b53f415b8fb52ac
1,999,150000,fd94afb219cad4fc8af96cb8ab074d7f759c299e66d67596cc4d1dcc12574efd
1,1000,150000,fde037fa5820493c26d2d0970c755dbda2959aef695e5337e186aa82efb39a67
1,1001,150000,4a337841d3524fcd383ddfa8d1e0453fed93e9517ce1fa46aab6c0e5ebfe444d
1,1002,150000,b20681a53eb6f98a501bea7b8003a822d582bb641cc2c9958c712745882aff32
1,1003,150000,e177b94aeefd26bbe0842f8dbec9d9d663fd94380f1767adca25652b6fb2653a
1,1004,150000,e607b6fed38550abb6192906b1caa749e8c3c589769b796c13c0d1565dda81f8
1,1005,150000,4999851ab22b41f32cf56364210509d9afa115618f514d1c69336a31f9305a00
1,1006,150000,fa84c7100b64e9de3ee9e539ccffcf4a95ad9ba300adf694c3db71cf555a479e
1,1007,150000,fb830d62225b421a84802b0211dd8ff1e47068457dd0d192e764139a19637a3f
1,1008,150000,cda10a2d1ed7a363ba98a52972dc551f1e9e1de33ff49e8f5a5bdf22cdb545b5
1,1009,150000,482c16b4d994098b29b80af36c565f7f4423e30339d9f67cccae2e72617a0ef9
1,1010,150000,a954c02a6c05e1268e4b09f258bee95f7bde1ebb3c200cf734eaebd4a760a9d9
1,1011,150000,91ac6336b69c296e5e6274a217266d100334cfffbf169c4221a6e2f5f286f0e8
1,1012,150000,6c1a854c05e64a3ad82f0a82b680ac87dd5a80734224d286d19b5d92b2a27664
1,1013,150000,3efea21fe853214de8946defefd1e3f38583650010644c646ef7ebfeaebaecec
1,1014,150000,fcfe1cf4322c1cad1c4571f6f5f77b7fa1593cca0a34721f5ad7720ff33c987d
1,1015,150000,07592947f7ce81a6a5238188ea375c2994f11a3927e6996c960335038684fdf5
1,1016,150000,84393d412e67d16b0067233743d69ed77d067aadcfec6b891bb42a93faea185a
1,1017,150000,b5e234b1fa3999744d0aad9a31275e54dc63da21f75e7c01fb648d73a57c6e2a
1,1018,150000,b1afb1b8be2ea52f14859abfb8f33326055065d8971d5621adc1a69ea9c8b344
1,1019,150000,a2167d2ac2b8ea3f56cd78a5a41f4dcb5e3598f2fd7cc6d8a7fcb85ae9b2c67b
1,1020,150000,9c76a9760854d8c8411fc3fa3288169e5a44cf4ec0473b6d0c6a1c9cb462321d
1,1021,150000,a1ec631fdfa271f3fd56bf7f13ad852b3ac0639158b4fe6fb0a0ce50f30e429a
1,1022,150000,b9fdc0f592b6f086f640fdf92aecf75dc18f28827fac69864891762c3b2b9a4a
1,1023,150000,7b3d86bede3b95e1b2d37310ad1df17b27dbcd8fef60985800d9351c950998bb
1,1024,150000,c47280b83996e857a47cbb1639bacb89307aab8903b1694c2341ae791be778fa
1,1025,150000,580e538392fb8db98bbdf7b71b46985443bd6c6473d9479f305dc7409e0fdfa4
1,1026,150000,86df0730d0404876032ff9e20269517288fb2ded45cfb01d3c101183be6ffed5
1,1027,150000,58ff9f24e2e33c7ef6be957165885e7d1dd053dd309040935fc61b082af05c9a
1,1028,150000,e8c89e1f6770466767f8b034d99c7a59624cb59e0fdbb04acc5039c2861b0edb
1,1029,150000,7892c3cf328f3baf9e99b1b431916806a34bee1f7f25114564189223c6ed82e7
1,1030,150000,8948062d90c3e9f6e2afbf453013f449dad0895ec205973a1bf4d9dc0a78714f
1,1031,150000,286359d98b487973daa6583678f061fffeda55b79dbae65ada00f452805d11f9
1,1032,150000,561e39246ec85851ece992dd061834f2509fca35d22d2ba916bd3f888bc95f22
1,1033,150000,9f1167a9c1ea862192d149cd57a7112a574fc168615620a4c6f79e8414c54dfe
1,1034,150000,ecf62b61556cd30520dfc2b7648e1ba1e153ecea72cf53c73f06c2628c92ceea
1,1035,150000,cb04595f56db5bd81f41bacaacef0ba715df9513a76750fff8cc31b7c81421b3
1,1036,150000,844134ab348bf852e5dacb9fac8fa4b30fbd0238af9c0d65bf3474ff4c8c7ddb
1,1037,150000,43dfb258b7c354b20f89e751d466415b623939cc04128324035bf6dc0d350a74
1,1038,150000,7d9c337760593259a65ddfd2eaf32c6daba837074db0daa1d7e40fb2256cc80f
1,1039,150000,9b7ec2a8bcb1223098e73b54aae648c25f54643dcc4ac52e103ed6c4d5312970
1,1040,150000,9ae8720e40547a1bd0f73f9dfddf554a77d0fcb2e6aa880bcbc0b2ec01ada56f
1,1041,150000,1c3ebf46241bc1521007504db2bbc76ae7e09caddd034397a35fdcd41909c9e3
1,1042,150000,53bdf002f6bb050286600b2c09bd11acb469b31f75ad2fb3429c40a8c0916908
1,1043,150000,b0cc0262f3158a9b87aa20546e4fd912c95cacf2205b92f7c424f0707df40115
1,1044,150000,bad82c592dc1707f8d976a04794a5a20affb46620ab3c789c8032ba468090f11
1,1045,150000,5d76445ef9e0d81b3585d97f3951739a7accc3932431cb5ea10a1ed44b08f537
1,1046,150000,ab0fc365c244553d540d407cff1822ae3c81d7cb614453e2b81d3229d20b1998
1,1047,150000,ecd7273250eb99383a4b70c494767ce2c4903931001043b6f79c6d80a5695bc8
1,1048,150000,5faf5c9470c8f181e4e1c2d6793b879ee43e2abbd3c1c658fbdeb664dcad9155
1,1049,150000,f9291d57b583ddb99ef7f06eabadb0c3c81677934bad57bea96e538acc4d0d8b
1,1050,150000,d42d2f55683d1d6984df7bfb579cbb15018c88c36fe1cecb5c1615c5c9d3d443
1,1051,150000,307e8e2841fb7fa063d27dbce19f1edc8a2641004dc0f9b6f78489a74a6525a1
1,1052,150000,0d23d004144d9b9438ef9c13f076188d407a0045f328040912c7a3654d9a0ae0
1,1053,150000,6ebbda39a3fe80d761fe4b4bd23dd540ce919b1e1328740cf0abdbeda0e1c460
1,1054,150000,0ca870235cf496f610ea6df6ec02428e42611edb3dd2a43a8517665015aad786
1,1055,150000,9df9bbf549a9cdf94f324f89a91abb36fa25d935743ee87c022b41138076a6f8
1,1056,150000,3da6217ec6afc3553d2df900828e84caaf7fb7805e8de4837bebfa395944c96b
1,1057,150000,c5eb1811265d5f5212a1b3a8502b90e10fd0c15af85e7ee8194f929bb4106db8
1,1058,150000,47b86ab75becc9e793eb35c54ea99e8f9ce1f148872373c539f729eee0ad5057
1,1059,150000,92f0c5ec040f2dba334932656c3ac8e51a4626f7818a3404c3db9f185b1c7a4a
1,1060,150000,2185fe9c4ea9213f054e3230c241350ec58833af5a6db126826dab684b8dee5b
1,1061,150000,54732cab9a908017ac23f8b6bf661567e7c63d3ffa080605e996b3810674dc44
1,1062,150000,693c233aaccfd8d9629882e772dc110cd4efb668a698fe69750b3d4b31aed032
1,1063,150000,6618218e755d303c209628a914f75c05dc0ae5f5fc0c0bfacad8d01000e4522a
1,1064,150000,419f6393cf0a101be2ecc0e440e7f40392abc0c1efa4668c8c52e9e080ff5ac4
1,1065,150000,aed394add1a50400dc6f1ce0eb4fcfb63ba1ae832f712269c6d5d87787e95687
1,1066,150000,40e36813b1868de84d132086fd0e89574c06fdd68a1d8f9a8c6b7df7328ae1fa
1,1067,150000,41f489c200209b02e444ce956e989609dd41d44028b2252bbe9978378158d1f8
1,1068,150000,9a1c6b2fbbc73ee3cb35d95b6dc0384612975cce852e732cc33aba82e7fc1c61
1,1069,150000,d2cf6dfa2b1365e0e15e4647e694d850392ec6dc7616b4f488e15adb64943b43
1,1070,150000,6a181d5180ef174843648b1a1cd4eab5e996b7a813ad58be47752f02d8d3bc64
1,1071,150000,825d373f0344efc9a4b80bee2dc16634bf8d28f124bbd50306216d53aafefda5
1,1072,150000,619e5fd46d545b4ec6bf0f5a2708443180708c2c4011f13255070d448c0cc39f
1,1073,150000,92d6fde57b94e50d21e3ae14cfbe35522248ab302f0ed4c5ae2e417fd70276da
1,1074,150000,6153787b293581e89de5d34494a8ffff4266e1fe112628516252744c9e6684ed
1,1075,150000,dfe247177690593f42019cfa029c194e96f6b27f52d3a9f88efc0984089bbe14
1,1076,150000,45951c0af1e5e17d47ef2db3caa352e70104bf14fae85c17880405782ac2ead2
1,1077,150000,50998c11eba4d2f0fa8f88757fca25e08b00aa7fe6b52270a596adbe00d6eebb
1,1078,150000,0314ed8c2a710c282426263a4474fb0acc67b1f2d2a47c8145d9a82283060354
1,1079,150000,e5c79764c9d7d8499df3d690a1adfdfe012021161039e0c461a31e5293eb3380
1,1080,150000,50bb4d23f16b4561faa7a18f8cbddc2115f87ccc30e75906e6c0b72f2d4083ae
1,1081,150000,ebf2775c2473ccff894997e3609cbee74668c0bd8a3fbfeb41b13d8fcd671137
1,1082,150000,ea10009dc6bae4dff4a7187c4f8a95c8bd6afaeaf59c4a24cc3817122a2d238a
1,1083,150000,3484bc229cfef04de9a02de3c02c46b25d6ba90cab344acce58ca38426255941
1,1084,150000,840badecc1e4dce86f77dc4fa337178dece52fb3a45f3d32eed8ce169468d9be
1,1085,150000,f170a382358d3c732aee66f04692491cb24790f8ec9ffae77df13d9d156840c1
1,1086,150000,f5604e18088e05d6224d0d695ae8be87ef7f0a10117ca7f90d133a9983088fd9
1,1087,150000,07f46a4540e1aa0cca6a0dbee7f9a47755fff8fb47dafa519089a1412179cf49
1,1088,150000,b861c0573ac64c2a285811ad170afb9123b95de5c02026f6714f58d940955bd6
1,1089,150000,248962bb8554b6f797017984360d7badfa995fcf6dd01ecb07f057edeb84c902
1,1090,150000,329e1b4e1bf8707a78d7ad60b1981059a5939074307459c8e0aa294b89c25536
1,1091,150000,1e48c38b0023be9806f0cfe435c731d386e4b767e938df8a8299fd4d2b30e416
1,1092,150000,8c2a600a2b0139e642972122ed9f8c841917f9d75e82fa4fba12992f5a5e59f7
1,1093,150000,625013c93e2abff5b01a47932b983d15be25d8d207110258de491e9e5fc43c19
1,1094,150000,2367270375232c1f9178561a715c1cab8d41f8ac1c9f399e58c9a06a4b5f4f3a
1,1095,150000,8ab22700d111b099f3f927aef5cc3202d8f9f46b715c7bf30df83a2bbd932bfa
1,1096,150000,4f7c346779351cac93c8735f3fbba217fac6f8e34f1a4b2c5bce13f551f8905e
1,1097,150000,145986569c1f0d4005ed6bab8ed0d53e8a06fa4efcf4a70e50eba7bd71bbf783
1,1098,150000,4fdbce5d795acb517c5bb907dc13652f0a244b80325aee6fb01733355074631c
1,1099,150000,d04eb5b816dffcb0cf38f9f397905b6f4584cbe9e4a160ede1b96fa2fdb6caf0
1,1100,150000,46cd821076e395820d3de894a6573dbe002260f9aa6d740c2f479c8a0471aac8
1,1101,150000,1c647a1b6029e7a8b395e1219c61e7489dca7efff821c9bf9b45aa54ff4df9a3
