nonce,tx_id,b_id
145074,daffaf03b8b796e3a719ce5e24c8af463c3a1dbff4587ab688b5ae69dd9f1e4f,3121
145121,c231b88f4717d3276c3dc727a50a05dbdac229168c74d5cad21a4b6491b70994,3189
145136,fb40cfe2cf6facd998d694cead7bccbdffeca10358a558faa0f09cb9a7c934de,3213
145145,0e8e285d6551520dbf329dbbbe31b9c0d5c3b710cff65a24f91f52c21052e9f7,3225
147843,aa785703caf9b1570d1ba69ee7e6c35590cdca404cbce19ca0429bfd269e826c,4141
145162,c5f83805add0f862c4fa5a8d02c961a440276858f05ce29def83be97beb25c00,3253
145167,580e538392fb8db98bbdf7b71b46985443bd6c6473d9479f305dc7409e0fdfa4,3261
146881,74a9e7ca0493eff24a81afa2cf7a54f2597a01998937fa324992ddffa79474f1,4025
144577,53afa6f5b081998b5ef0e955cf319cd4979a5e8a6df67989a340dcd74cbae7d0,2785
144769,6a371e8db923ccfa8137d78c4ed558466e579b477ebb7ae3a0737341ecbb676a,2877
145045,4e6852c55de429361f418efe59c7341dd2edddeaf3fa1b23c6070c8981cd3243,3089
145147,0da4c32a3d3c15c810fad3a54cb80f98ba663500cc244ac409df0a2e1dee0e8d,3229
145273,e1c22fc7ebf4906f19fb5486feaaf481f44bd2589f80ab3753347f45e12beffb,3405
145312,77023d44caf0c412438d2f744744760fef39887eace6a5e15fa4a714248e8211,3461
145319,255d6b29c55fb65208b8c9cfbbb802a558cbd938374d7280fc0de41b05c65090,3473
145324,293abf9c13b02ffdeb9f647c432b7fcfc957a0a81dfa93ef8adcc7a3bae3d0c5,3481
145326,895e17fffecb481dd52fe572a0ca51b60832049013a60e0e1f9e210c6cfe1d54,3485
145335,e1d4fde75fdb6b5d023e3ffbbf6af7e0043f02778d58d1e54d9ab1909efbd05b,3497
145338,29e1ec8f08d41702404c2af829de48e4c9ffa0539ef6c3e3d9e0ddc32015f241,3501
145340,c28946a93edd51e2423cd4dbeac20f77104f6f2445a01ad63d1efd5ac002b782,3505
145368,99112648262ab4fd338b4407cd151ec9a98822a72b08fb5539068d9359fb9c82,3549
151199,6969c62aa705722b8cde11ddbbbf7728ee1b21121e955d88c1b0c1913f05d679,4857
145610,c3693c2dd5d981ac54a75dafff9f7c6b9b017d6818e32292882732cf2e3dd02d,3877
143775,d87af02782f3402c603eaf603a23a6bb89bbdb565523bb1a13849d5e233e01c5,2153
144599,f55741e63d7c488965eaf897ffbd1a9ad6d195698e22f2caaad49d80fe9bafa2,2793
144698,10c32a6dd532a39ffab3fdfe290e6a6d27eb093b8dfb1085f7285cd7cb4a6c9b,2841
144758,ad3f1aed9b097e9bdf9f185f6d8c63fba91c7ad60679b704ec9e094153693443,2869
145052,3ffeb0b9023324e4d9d6cff87074d06d89371f201b550041b2ee9fadc87c91ce,3097
145066,8c69805eec0af886b471ed7a28ad641331d6954ff232344ce7a45bef6dcdb290,3113
145078,6ecf4889a729734d212efa9ffeb3b4ec87a625a3aea73d0fe5c65e6e6e452dd7,3125
145088,b86565457c61c892e69f80bcb8d47fba078ecba47c10625440c4acb61c6af5f4,3137
145117,9c0cadda42f56f7553e29c4614bb6e484b57f22685c675cca9b0230f1c525485,3181
145119,6c4f463f5ee2def1198320c9f250cebc241a58b0a164f811450338c89ea2cd92,3185
145125,2109510dada176567d803fc1123c181b47f7c8f1b1b2bfb6432d003115563386,3197
148178,5079f1766f62d24dadbefc35f3673982bff2a1654aaaf92533cb9061e7be3aff,4165
145158,4a337841d3524fcd383ddfa8d1e0453fed93e9517ce1fa46aab6c0e5ebfe444d,3245
146883,4a99b2d49e355f4f3351776a68f1e0d3301605dde55b8f4b77abc63b46d6adbb,4029
143792,b5e6a077690693d9ab0c4499f416de5849fee487b275b3dab08274c3e4b7d08f,2177
144616,b267fdfdcedef9b42d6c5727413ab431777fd025fc5f721db1d831c96913be90,2805
147917,ea9c6b8feab5f02be90ef69d786f61ec94615099b0a8b42e21ff82580e5de5c0,4145
144652,a162f74b6698801c923dab4ed545004be0b3ebc7a4ac00b51f88c16671e4c80c,2825
145056,844134ab348bf852e5dacb9fac8fa4b30fbd0238af9c0d65bf3474ff4c8c7ddb,3101
145081,a9dff129d93e60cb20b4101ccc38f5a02d91eb0ba44db207aa14f0140fe2728d,3129
145084,6db6da1b9684c0031ca674476affbf9b168a27ca850518026a9c44d9c7200242,3133
145168,fb830d62225b421a84802b0211dd8ff1e47068457dd0d192e764139a19637a3f,3265
145170,2e0845e45da3c5052b1ecd48242172dcdadb374ffc1cb027576b4749e3919d1f,3269
145212,839409513651554e3d2f80a58241cb59c25f11fa47487637fd5075b17c4d0994,3325
145222,2cb7f4c31115b35e0de417dc5e8eb629c32e0f47da51e481f973270ceb5732a4,3341
145244,9566dde4d65a29e4e67b4b9f8121a8be0b46390a2845cab88bb836ed33d3b05f,3369
145254,e8c89e1f6770466767f8b034d99c7a59624cb59e0fdbb04acc5039c2861b0edb,3381
145271,97fb2987f6bbf5da1c496c2ebe6c70a5c71f6d9454d30ed009cdb99f80759326,3401
145315,0dae3944927c2c376bc9c36921d4edcf6032f272c5917182b53622be2453419b,3465
143795,303ce42057e566329c6c5b21419c9f3207e75c9c78babada7b5456d1d8b94f6b,2181
143798,31dd9049616e525d6bfd2fd86c3b23b366891344a05a458d05886e8eaaf11dd4,2185
143800,967f76a069bac09d9e3dc47d2f5d5fad8b67b107899da6cf919465250461a6bf,2189
143803,d66d35c7a2077a608b8d102a4348650303f361bfcc3ff755ac0d04479a8c1f83,2193
143805,c48e1f35a496c17ddb87fc54b29e9854474ede02f32919ad08386a4843db9f37,2197
143808,2740a4c4b9e1d84afb3f60dca08e87401aeba87c4050f48d273f8cca43d6a456,2201
143810,00aa4b9feb854a394bd3e6c2c915eda9f20834f7865821540bc066430ef32d57,2205
143812,fa500d64cefae1678d1c941ee6495c38d20d792c037023a7c6a667806b01b609,2209
143814,28ad6d11f5ad49c4ceddca5349faddbcf51307c58bcc8ba4b921e90a12e7ebef,2213
145617,e99d1f29ca9a3af5340973be50754094e53374fb9c53274c6064bf8c4b019f4f,3885
143817,e9f0d51978bd89f39ee422a0e8b86220726b3841cf244f50384d5c979572740f,2217
143820,0efa3babe9cdb064a02180dfafc0628cf4b97e905cf3dfd6028ff93540d37ad0,2221
143822,aa82fee5aaac1939f1c13dd4238042f913c23db66a9bfa3239a6df97baf574a7,2225
145624,ebf2775c2473ccff894997e3609cbee74668c0bd8a3fbfeb41b13d8fcd671137,3897
146884,6687c3c8c4dabd35708c34f4dc80d51ce0a294300a7249864a641fd09406972c,4033
151216,a1348ca11f795747ff2235b1e0d18addd8e09c01246f5be2f4e12b822e0d0299,4861
143848,fab2aa60428dff1276047eb08b9d30995cbeaf408745b939f1f5b35ff14dfa26,2241
144619,7fa1d62d0db189ec93ba377f3ee377526e953d788d6ca88b47dac987e24afa1d,2809
144711,06a4fc8de33be32ac10fc6ddb79e07e1b444d9f1161b9b6d36eb0b98a539dbc9,2849
145064,21c94a84dfb1395710f71f701a3ae13170d02da5696e840b7d6fccdfb212f8f9,3109
145096,061f4bde5e9320419f226ed456f44b4943fb60b704c7effbebd3006ce3454720,3149
145114,a45e3fbbdd64489a3846ed2687ce1111f6d5d0a1f678ada3819fc15af0318055,3177
145143,70ea136a198dbf8edee25a5b3a4d752a6a75da1ab393aa5c6eed15e4f663cf80,3221
145232,036a0b2795749c0fe30385f5640159909c8cdbee219ffa941cc7944ebdf2d84d,3353
145283,7fa9347fbe0d85cef189646f99d3da07147a5c0cbdc1fd0a316b3d269e163177,3421
145329,a985c8eafe5df601895dc0234c5aedeb40d7308daee9304710d6556f9d515151,3489
145343,42f220f8b5265800ceb8e4d34a445baef7de010263ef5474356c24ec7222ff81,3509
145619,343789e1ba53209a3423342fe986aeedfa962e40673e0f0ff525f4266a52891a,3889
145345,350185ce9cb99f2f23a0fd0f3593ae7ea670f4c021ba74105a836fb3520b6965,3513
145354,6eeed7274051ada9db2873ed50e5fddb10e48227432ee2147976f5cadacffb79,3529
145357,f814f767dbb9a16d99d14e3280e247380f7ba2a271743014b2a03d1e4f192560,3533
145379,56259302580a8f1b03fab24118e1bdb5922f4dd01dd4fce20041d155c55c5dc5,3565
144707,5a339c2d82367207c45b6b4c07dda8d262fbf3d0f7bc4f3c7bd5fd978c5e6fa1,2845
144731,43e580a1677dc4aae89060ae948af3f6170ecf5eb98354b8351f848293bd759d,2853
144756,ad277c8ba18c43566465de047a7c99b0eb44fae102863eba235b43154861d077,2865
144762,35f828966892338edb781d408ec17e4997e8148364c66232bb621a8d586e336a,2873
145102,88587ca81c0c6f9cbeefbca2a15fd7ba0537e6223480a4f3e028e6921f2660fa,3157
145107,00698a9663037b59e725b6dcd3c35610276cc65f5863fe4f4fdeafda484f9b6b,3165
145127,2124b956ac9b1f620fc7ec7940235987b3b2d4178fbfcdb7520131facd27ac16,3201
145133,6b5e7e52e0ae1f09f25659995cb18efc1d4d3201c762e03958d5c8c99a2c8b35,3209
145149,de7008b0d507603025799a0415cb0d0790e342cd86ad9ef44973ea186aaea71a,3233
145152,700401723ffc1c22dd6c71d3ec31b8172e60195df28abeb550c33197e990f74e,3237
193600,d1548135e58dbea232e179db48c4393b45f83af1a4a6fd1e5379ba190f3b30b6,9093
145263,aa1739cf8ee902f2f64c0b86f3f8ad56b3021bcc9423bdc11b7e5402d6cb4002,3393
145301,10c8a0daae144cf2808847b68c89773b9cf141e3265c30fed097b4ebfa03fd2b,3445
145348,d97807b8018740966b319a305bab14de5c3ac2a198414f3f42d97cf4f7f527db,3517
145397,a92e1a859626bd839b925d66118b463fb76ffb681c614aea506bf7ff1435f4b7,3593
146380,d499c90416d66ed10d5969c426a0ea8f8a7c8edb6fd11a28b7a7e6b10f5fd673,2301
143863,245aa2feed394d49c686322bf2b7f34e02ef785fa51b421c919c79eac0006598,2249
143865,ab7b5635a5f5457383ce0450bd177de7d604385c33f3f4bfb2be0bf81bbe350f,2253
143867,8afd241be3d1258d53d85373ad4ba71ece255c2398f5ff711eab092041902af3,2257
146889,62ad5f5c475d6159b18e0f7ffd276a9158901f285622d116b863358d466f1982,4037
143872,793d1fffe6549bb24b1fe07f709833a6132765a43e70852629499e76b1023a09,2261
143883,b32690d37d5eb104fafeccf54b4c824a61f7ed3b82de99ecd4028f34439a3806,2265
143887,f1396a263885178debad81dce4644cc8435a1c0627e14083e380ca758d159eb2,2269
143890,028bf5e8223e2b95b25085ae3f6fd1584ffe8c13e0026ab1421f0d8e2437f835,2273
143893,26a283ccb3f422d1de73c4c735a7ca88de3b6431f952305b974f7e92cd8dd4ef,2277
143896,45951c0af1e5e17d47ef2db3caa352e70104bf14fae85c17880405782ac2ead2,2281
147956,2d98cbefa098b2a5787e17ffe883844685a6069a54c10193e5f999886e00a367,4149
143911,96928530b2f34a633d73b1a49b5f18072aff90f6f90f492cc285d931b5a483a7,2285
143916,9e10a10b4f29ecfc935cb03aab21fe3734cdab7ed68cfb2178006db3a55ebf00,2289
143918,01cbe84d32721f5d4a106087a33cd49e2659bbc5fb8c2bdeabe434e36d8cf0a2,2293
151220,5463586c28d927947f23fe25daf7fed7ce5ff14730de34c5079adbf1b1e8bc22,4865
146392,2c3eb501a65bd981762484623db88287748ffb7af1d62f3d2bfb887371f61165,2337
145621,a0c61d71338e0f7043427d64a867dd9844e0e75c22a1c399da8bb4635759ed7e,3893
143935,c9ee5caba5d3dca98cd7faaaa43e291aa6467213c933fa61552cef2233d2e538,2305
143937,653bc4105e432cf86232cce7eabeeb519d6242e83e66131015d1c65c6623e596,2308
143953,61666ac6cebc042c1dda34cdfca8ba9974bc9f9e822e8867da91043cd4914abd,2313
143960,84a400b324e0034595c86e3575964fefd2b28eba0f1b7f56edbf31a9d62e38f7,2317
143965,25d112dd52bbb1128b6cb6ec3a75f929a64f65b5face31e346192da627d46e05,2321
143967,040a6d61be51107f08b52b62cb441f0730a203dae2c14ccdb2041c3a8a6615dd,2325
146897,533d07d6724bab936d449c9bfa14d04b3c9a1ca6faebbacf28ff354626cf765d,4049
143979,7c4feb8471f3f391cc524746c81e8a9938a2d8fb05dc60b24371b9c5a1955cc0,2329
143985,bf3b10529fc465fdf2e323ae65d1e637c534ee11a0a6934f82ef97c5d5edce6f,2333
143993,4f5a7595a75810c76a8636dd775b4583a35700b55d2f7b05603ae90565403254,2341
144005,8320346957723d977c62a439136435d42acd23c6f7d2a455bcbc39e4dc97bbff,2345
144009,53e0c2baba11cbaba73b0b37ec94b3eb08f233a6bc5dcfa14b14a2a452ca3112,2349
144013,5c5fedbef30c96916363b5f2a318d634555ac28f92a428f4b49e7f4a29e28ee1,2353
144015,a240623b948dee9e564ad20c8b6e6bd455be2107e85ea9d0df760d21831e008f,2357
144018,97e653dfa6efa04d4c10d26b713c7ba23dc25473208d2f124ed251cfed61afbc,2361
146424,85df3d00e38fd6540ef680021ff4bd5d888faf7f405e9f45ce861a3b392aaced,2444
144027,0876f7c31b55c35d66bd3c5926500a4ba78819c5bf10b249b7777f106f8210cd,2365
144032,3d6f3a2d49adaf78b29ebaeb15bf6b12ac210dc8e5307148e4fd97ed7c9a336c,2369
144047,73ee30a5d831c7b54e8c8d38d2eeb35ae1d1da714d37fbff974bdffdb7d94265,2381
144059,dc0f4b1fe100f5cb74f6743308ae88196664050dbd415e07c59c104ebc65d653,2393
144104,f0c5820288c8de93c7f6f7e26b212eb71556e3f73ba1d5a6f9f3e7aaa178fede,2417
144115,ba437188d74899f178cd56bc150a9935076103345581e06055e546743e9c8c0c,2429
144120,1ee07056eef3469d724e5a53f8f88558b2f9c5b914617273820a717ec1205f6a,2437
144140,7be3d95b8228271e21ca5f47293efc0985b74414dd67150fc081f9bd754464ce,2461
144142,c2bf597e6ec50f3308827852035068a676db4d37274687e66342e3a05b59661b,2465
144776,7ce276ada1d1a25bf59a4e225cfa00069a53e8221d31d368978f8d97b7638386,2881
144784,718c44d614e4b1a359c5a67cff2e047ba6b1a915cb4d3f80bbc71c195bc3bfeb,2885
144923,b04ce4edfdee41c6c744cc3a72be0b4b4c53eea5a554b3ef19299b70e763975d,2945
144963,eaea31c126bee07d3f29e2f0023333f3a25d3b3c2fb359490633b23042d53d43,2965
144980,a6158f28d0a919824f675ea16c0d9a9607f776c5c6377944101f18a76cfca769,2989
144043,9439e19015c151c1bb57f555e7aa4e40c54a70cecd66b16d3ac83d04e9a1a5d8,2377
144051,fb74656ff5db9eab10603eb1b0dac1874a6b030da881bb98ba4234ea4d5d80e1,2385
144054,3e43c88a63b2a0b046ca47bc694cb9d5236dfeecf6505686cc939ca83102364e,2389
144065,29324a5698b67105adf3ee052cb7f26d4adcdd828fbb9ca90a8dfa341bc0b615,2397
144073,a4167de9f13e42c5e5cbdbcaf06befbac5f36093778e6970b98fa79d45a3e538,2405
144096,50703f6273c38c8c20c3c057f6a6454100e6ff68b7ed5f78e616c11eeb219138,2413
144126,c0ac10e68135e6d82489d5a678cd4fdbb9739c82ecfa00fa1271d683c51ceb0c,2441
144139,41d30129c6351c6fe448aef6a31f1ee0d5e3b99223d44270cbe730ab7acc9782,2457
145635,75ff94086cad8d097b2d031b9f1f37022761885f5675708c98a4bc288466f3a2,3917
144149,2b32beaacafbaf279416289f4645c9b6aef3c6ea013a2a68c877b8bc39f006b0,2469
144153,9f405eefd577360a97dc743a4c7b16da02d226edc7a0c765a3be3b64dcd1ea6c,2473
144789,28813b5708a10bb8b030178d96093b97b95f3b4f9969de6f123e705c977a7910,2889
146894,7b3d86bede3b95e1b2d37310ad1df17b27dbcd8fef60985800d9351c950998bb,4045
148005,edfded952af4557663b8e8e9b61dc17651409999c07a58fea659e6901958ad25,4153
144870,776a85999ed5c0d9584db18d2fc06b2d5e08fbf44017f183b3139757ad49c518,2925
149757,7ccd6e534191471f31005d33004cbdb615213417547134a4ed2dd41fe78ea6d8,4305
151228,18f7a7ef09c696f7b3aa9f4dcc2ab7eb1a41d479b301f7d92252ed37a5edb77d,4869
146429,c6304b26a350ed071f9b6eaa1504e07ea5d04f54c106f232dd9bd6203b2d5d3f,2453
144078,987730f691a59f8004f5cb987e7e20c2123e12f138dd1defd29dcafc7d7aabf0,2409
144112,07592947f7ce81a6a5238188ea375c2994f11a3927e6996c960335038684fdf5,2425
144118,1d89337ef69af6fd1d50625fd4fe447c3a7d46e1bfdec9f09b7572853a36f001,2433
144135,1387fc144ba073228e3c3531cb1babe584e6820aa8a89b26bcf05311b2e829e6,2449
144158,3f2241956d42931acdeae22708110a71810dd2fdbdd0408296130aaacb0dac57,2477
144162,65cd7b8f73b003df4a245a5106b8811b4c40880aa815577c88509175aaba12d4,2481
144172,fec310a7bf98eb39d29f099a5661d512b552428c391177caf8fc81b8e5ee6e15,2489
144179,3d8a664208bbfe4ea7b1636d23d17665a4b76fd6349470dfd366ef6e817196cc,2493
144186,9fbee1fd69096c1cc64ecda6c4b9d2f013b5b637e612a4af337dc8d550bc383e,2497
144192,d20d0180cc99562daf210bf64df5b9225e125196afe6926a1f0bf6915da036f6,2501
144196,5a75e51082aa968cf818e8b86006bf716e0165e12739144890d5b6bdb8a0f12c,2505
144198,cdd3cd6a3f327e3a9f8c6d70464365e2a7686f6abb7fb06762ca9b4a35ff67f6,2509
199234,2fe3a9a99bc14f99cd5de114e4a599c3e19876e99bcc27c2761fe00fb073f504,13774
144202,c6d419d8ebb78ba522f708320ac4a7d9ba464d7368a4256d305b79aef004d01f,2513
144208,34ae27999af03977db6174629590f43b4cfe7292987ce90accab330cc2d89bef,2517
144217,24b2582376a2f3b06a86fdb13833a6ad226f1de783b844de44590a14f3df6f59,2521
144229,db3564c17e7b155e147c65cddbcacf57c8633bebcb22ba2dc3052b06ad7d4b51,2525
144233,52e390f89c31fef062e85dc92144743ee6ecc13bd0950a6dd8233117df461a27,2529
144236,9884e15925b4150ed00f0789dd745089f18b0c8abb2d0a253699c5069a68711f,2533
144252,2383059a6cf040c0757cfea79c4e5baefa6cd5aca0d7c97461707208e788c3b6,2549
144260,d37d71f0b6a0d0cdf6badfc29982a7d7f85f17e0f30e6915db529e07bb587e48,2553
144264,07f46a4540e1aa0cca6a0dbee7f9a47755fff8fb47dafa519089a1412179cf49,2557
144268,94ee77097c06e5e1dec52a7c85d510093998f93367dbed545486908e3c62a203,2561
145626,e5dccf09ad950e255b67dc812cbbdaca9607043f682f5af94e8089c165c3f534,3901
144271,486739f6624d1295e5dea1e4cf07dde29086b805703b4a1b313daa3a7b324ec8,2565
144278,23638e8d66ae04bbfc98783ebe2df73961db259d2404e76f172ef001f1ec292a,2569
148023,724d9d45166d66638fbc89a9f3f3d28c93182f325d8a61924c96472ca146bf10,4157
168778,751d8089ec5ee9ab145aabf44ac6d0c976a3e7f6a79e3c1add7da80db6207521,7318
144281,f633f6ee9c71231b26659ea16985bb233e9a0c214a5eba22b5a9b0b02ff88038,2573
144286,afd6e57c1be1fed1fe3f8cb7cdc3ff639b316869c45b35a6a4df5d75c516e5dc,2577
144293,d450184d3a8dd6af551a6e51caaba6cdaf0066ced19ab1da431f1cb17c8aa9bb,2581
144306,0750f6d7ee67643be9fe1377d9bc1fe40d8d125cbcc60bfd2f0ca2745a3fdcac,2589
144312,60547a5473f04c35702b8b3ff43e5e7fb61ddd8b12e9ed9ad06286e7de3a944c,2593
144316,66fa8561426bdb5702487ccffebd19865410f7a29a285f0e990f56cdaf4dc605,2597
144320,83bdaf78f720601f854b2228afa98257c50b4ba1d4d321a805587eb7c884a25b,2601
144324,621e1a4ee56aff24517e6b45098e8d6ca34c7608fde1968229d351fb95e8b7d9,2605
145629,8d8a5b2499abd2b1bb26dac547c27838917cdf25bb6716f57488d2ce48e90101,3905
144326,fecf99ade35e2137a4349d8f0543cf032a180ab25389a7002dd7408ba1e95151,2609
144330,ba86afd6fbaa11cf6b5976c1c333aa8a7cde3e7530dee5fd46c0685ade442eff,2613
144332,490ff2f8e106aeef54025cb28a707f8001dbdb0c6320573ca3191e04a16181ae,2617
145656,d18e4b8493ef0dc17e660bcbb56388c0ee25e28cc05b554d1e32a732929981a2,3941
144338,fb9f9fbdf2f0c21e7c89a2c62fea80027eccb2766cbc046ff02c2b3627f6d651,2629
199250,988b9de61ec08cf50ce090a3472d78cee0f7f9cce21b57fd0421435f2fcf0e90,13786
146593,88bd272b8b16186bbfaeddd1556d80b5194c6dea54e8e3ea73e62e343a496d45,2969
144800,d6c66245bd3c03d2fdcf8ad21a9afd36987d38bc789fbd6c2f3e3984c8ea5c9c,2893
144859,84d626cb9ef2ee056eabe25f353b86b23eb880e15a030c5ff11a811f09dc3d95,2921
144913,e8b98fb3964017e969c9dacdb47dd10a8428f9b7b56c92b9f0a27a35ae10a439,2937
144978,3740ae33d80f74162d567475baa9bbebdb7645ed0c2687897725b43483c370a1,2985
144982,8393a1d7637b3c3987479e3aef7762de90f44e1ef854fc9c111acd7d42e24e8d,2993
144998,ab7db5ef31cd45fd691e60daaf2d6d29d777c60c0b14f68c9871b55b05232986,3013
145025,13d66860bf38212de4b0b599c0080d0493986e17680fb1271bf0676ba7a47356,3053
145160,1ef3f58101cc20df5c4b9cd11227e35b26d2cffa8ec7300f1e037e4b6f2fba49,3249
145350,8d3c2209459db864ea5e0f86a4fd96e1cc3cce1d2fc5689ef7ac87722f6240d7,3521
145641,3202d0c6e437cec3c5ee1deeee4fff131ef907289bf4348a8e2a9ef315329b02,3921
145375,1f260e99c1dc87767e77e6c7fdd6d5bbb8e8d7dd7def1696bb39a58a2f18312f,3557
148034,ee8bc19cc216742b8532e442b0b2f99a2088e43edb4818f1a1460e0a0af219a8,4161
145381,67e158d2281f7df2dab56b02c37b07259aa3570e58ed0fdbc24111f1b990567c,3569
145633,5437181fd27421f77c94d78b856c79489492e6a6c62c0894df9ea69cf63d512c,3913
144345,3e95d5793e83ac38989f10cddf2eea0a5533db329ff27d2bc0167125b0a66025,2637
144837,a2167d2ac2b8ea3f56cd78a5a41f4dcb5e3598f2fd7cc6d8a7fcb85ae9b2c67b,2905
144952,87afc77603e16d7dcb9d7c969f283debcf46e4c82ef6862041a2eeaf1dee59a0,2957
145021,bc2b5b7cc534990349c1bbb99cf4b42a046c4f08fe50174b7998f55bd92cb6da,3045
145028,f0465e36782125703bad0ed53d589002b878eebbb57569468e109cd7f35c6e81,3057
145321,c3bf989cca1c6957cdd76a612d84e36f80cb71e0e903143f932417acb439f164,3477
145331,06e4aff54fb2784aae456a61fc9fb5a7e3cc808cc095e6a91f2c3b3dab25713a,3493
145352,2debfd37e2eb93706bfa7054b2b1b1395beb5d50aeb04998bbadb92f3ea571e2,3525
145377,df7ba8c71b4eddec13efc53114bf2f0763d3da0615f7ba96439d703d61b957d1,3561
145384,9f41bdd078d0f064e58072ada2403373ced7d4062562ea2e74bfd2154adb61c8,3573
145389,825d373f0344efc9a4b80bee2dc16634bf8d28f124bbd50306216d53aafefda5,3581
145395,a08edbb97b5d17e0ab8940454e955f94ef28f384310d7cdfb3fd3720de3bf071,3589
144852,d15e73dfa1f015fb45079bd89d937732b0b4de8f5e6fd46906d4204d480485ab,2913
144898,fd94afb219cad4fc8af96cb8ab074d7f759c299e66d67596cc4d1dcc12574efd,2933
144933,89c2cad26814def5ad0df117d94d85a62c90ec0abc3c6d2b8c089d37900a84a4,2953
144971,5d99459bec1fef5c64f388f5b5edf025c0434944218dcfcb9d83bf320bf9d6a9,2977
144995,b9051b96ac01bc1345fd237199557816e03f803cad832d91f230e7a3d32db390,3009
145033,fde037fa5820493c26d2d0970c755dbda2959aef695e5337e186aa82efb39a67,3065
145176,1d2028f25114a285adb1bae45357d86aec7cd0195fe9b9476eeeb668bd59fbbd,3277
145309,6dded07346926381b1afa1673dd9620941c4e8c496aeecfc26c3b33b39575a5e,3457
145361,4ab10d90cf44d922009cfe9ff6c521abd23def9aac4de0a10b7f856ede1ed6a6,3537
145363,129c48b41053191b3a47158f2f5517f8af3323db21b38298d7bf4332c5b39854,3541
145366,16bcee5f56f612f67cb16cf400b68a45120772f370fdc372d711f3470f655c2e,3545
145372,40b03f7c5ba690299cec218e1d5333aced8ff0529c4cbd543c17cc1cd8665d99,3553
145386,7da79daa04b28ce07b6d2c2300dfbe237e0067455d7d85eb0c20441bbf75bb5b,3577
145393,5c2b01c3c1465a3a9b970b476d66af8481a31c3d4464455960a633b180e8948a,3585
146696,aed394add1a50400dc6f1ce0eb4fcfb63ba1ae832f712269c6d5d87787e95687,3317
144854,3fe07b23a5d1bf4f098f51ef95fcf1f48d7fe5fca9863946caa48c08994bce4c,2917
144988,bfa7fd3dd6212e7e9fe5bd4716383241591be328fc6b055d55f69fd69154bd26,3001
145002,066c1d7d4b2cbfdfb206d696d5cb725e49cec5b2852a840de6b198a1f9351e83,3017
145015,e45705dbb0a7d3515c43656b91658933b0f7c167c54491c6416717569b55d056,3037
145178,2a3bd8bdff52c262eeba14fbb620e8af5183393ea8ea02e56331298eb033117f,3281
145192,ff3de3741672bd0f793c206faf2856f092fd3113374f14225c541ef7e4a156ae,3297
145214,8434ff7d8dd914964a46a791d47de2d6f887628d18cb2f129b1755abcdd26ed6,3329
145217,663a9bc8d50f8402b992132f965cf4b1cec65baa074c9a726a357ce3d50d1cd3,3333
145236,8d7f579b8d2de4b6120ea4673b8f87c3222c39e9fe21a675f5a68ebb7648bf41,3357
145241,482c16b4d994098b29b80af36c565f7f4423e30339d9f67cccae2e72617a0ef9,3365
145281,40117fd933cff3868e3d14d3e530770dcb43c0a2dd015bd44492eb239e999021,3417
145304,edd1d700dbc69e08f07ffc0fcaac64dba19ac53c3b6c222fe5ce33fd01f62c72,3449
146489,baeda831b4132d320149de678a4dfde46960ce64a3d09797b693b6ece24b1e1b,2661
146500,9b0571e2f33e2dcc5c048708e584ded7c34c7be7d59c2c1919c0825c1e660d6e,2689
151246,c6cec849097f3ab715e3bd736d6fabf6fec0265713f779703a8e2f81831fddc9,4877
144356,1902a62616c29f545aea64040efcff0319395a5f4b6ca9db1f259ab1d0ed71bb,2653
144358,27a8b05f7ea5f20774e4b4678865ef4699d6f7c43480f1d8330b9fff636f706e,2657
144361,e310a9d7889011969da0a4573b4ffdf4601c942ee9d7d237d4521a03b0466fb2,2665
144363,c80cb0aaacc4400aecb38e9f6eb9cff017b6677e36540cad20070b3a2a707761,2669
144366,450ce02e372b39e9b94876fc14c15dcdf0cbdbd59605437baa6b49f0b1c62094,2673
144369,52b222826e0b649118a465f89ab613b7e0e8ae8a1c3ae3d5723c538487f14236,2677
144372,3d014c9de08358f6adb869e1114713b6eeabf97d8151db1b8cc646bebc87633a,2681
144375,9d15ca78e2b8523a57b3c4b216808933bf8ccf63d2ef85685a4c9579851084e1,2685
148304,34d65103170e160c422ced8b8aa221dc90a529edf1846f8ca3f643180dde59e1,4173
144388,797234bdc06b8117e284a4ffc876db9a988232b0cad10762598d1c254a2b83d3,2693
144404,8d712071af030233665a8f5e1d8ab562b62495f3d2455784cba6e960b2ef80fa,2697
144440,8a125a6cb46846a0b1a49881fbd649d241f5364be3354ee8fa6425515a67b835,2705
147077,0aa63ed4a992717e6226c7b5b901e7a8095964446acd7e911d70fe426e4bfe11,3069
148297,d4613ddd331b83f9f18a48d0085b2262e5b3612003e912af2c520b09dafbf0f5,4169
144442,8018f2fadb383a575ff7f6900b28335fabf5f4298232408dd937349b175f493a,2709
144508,e3d3df7c2a6438cca33b293305f62c6abddfcc68d2e3d9469fc7f46ca106fd4b,2745
144922,271739ef96986d7a02a02ce2b42f345a1276e4b537fc813089ece4b14c544cb5,2941
144927,a7f3af28eb0b5ff9cbdfb5fdff7b87eead5c5fa88b110f1529de8e6818567197,2949
144956,f31289ffa44865fb42101111d3403d2c2300e532ed7a0cd66c4d8378b9966847,2961
145012,1b6604140bc9c7b3393b3e37759a85cf9b142c21389758ab934414e264b8aa13,3033
